pto_no,pto_name,permit_id,is_intercity,route_text
NTSA/RSN-0529,RONGAO SAVING AND CREDIT COOPERATIVE SOCIETY LIMITED,ADR-LZRSR32,False,"railways, mbagathi way,ongata rongai, kiserian"
NTSA/RSN-0529,RONGAO SAVING AND CREDIT COOPERATIVE SOCIETY LIMITED,ADR-O68I8LQ,False,"ngong, kiserian, magandi"
NTSA/RSN-0529,RONGAO SAVING AND CREDIT COOPERATIVE SOCIETY LIMITED,ADR-6DBSLD2,False,"railways, ngong,rongai, kiserian"
NTSA/RSN-0529,RONGAO SAVING AND CREDIT COOPERATIVE SOCIETY LIMITED,ADR-WZ9S937,False,"nairobi, kiserian, magadi"
NTSA/RSN-0529,RONGAO SAVING AND CREDIT COOPERATIVE SOCIETY LIMITED,ADR-537HWO8,False,"railways, kiserian,mbagathi way, ongata rongai"
NTSA/RSN-0529,RONGAO SAVING AND CREDIT COOPERATIVE SOCIETY LIMITED,ADR-A5AC875,False,"kiserian, railways,magadi road,langata road,mbagathi road, knh"
NTSA/RSN-0529,RONGAO SAVING AND CREDIT COOPERATIVE SOCIETY LIMITED,ADR-9AKFRWK,False,"railways, knh,mbagathi way,rongai, kiserian"
NTSA/RSN-0529,RONGAO SAVING AND CREDIT COOPERATIVE SOCIETY LIMITED,ADR-DB3TO35,False,"railways, ongata rongai, kiserian"
NTSA/RSN-0532,ROYAL SWIFT EXPRESS LIMITED,NTR-00202002051608010,False,"Embakasi, Jogoo rdMombasa rdCabanasOutering rdAlsops, Accra rd"
NTSA/RSN-0532,ROYAL SWIFT EXPRESS LIMITED,ADR-6DBSW36,True,"accra rd, mombasa rd cabanas outering rdembakasi likoni rdenterprise rd jogoo rd juja rdthika rd mathare north, Alsops"
NTSA/RSN-0532,ROYAL SWIFT EXPRESS LIMITED,ADR-WZ9SW8K,True,"accra rd, mombasa rd cabanas Kitengela outering rd embakasi Kangundo Rd Utawala Eastern Bypass likoni rd enterprise rd jogoo rd Muranga Rd juja rd thika rd mathare north, Alsops"
NTSA/RSN-0532,ROYAL SWIFT EXPRESS LIMITED,ADR-537H6PR,False,"accra rd, jogoo rd, embakasi"
NTSA/RSN-0532,ROYAL SWIFT EXPRESS LIMITED,ADR-A5ACLY6,False,"emabakasi, jogoo road, accra road"
NTSA/RSN-0532,ROYAL SWIFT EXPRESS LIMITED,ADR-9AKFAB5,True,"accra road, mombasa road, embakasi"
NTSA/RSN-0532,ROYAL SWIFT EXPRESS LIMITED,ADR-DB3TBLD,False,"emabakasi, accra road, jogoo road"
NTSA/RSN-0533,RUKAGINA 44 SACCO,NTR-00202107221159520,False,"Commercial, Ronald ngala Zimmermankiambugithuraikahawa westoutering roadnorthern bypasseastern bypassruiruthika, Makongeni"
NTSA/RSN-0533,RUKAGINA 44 SACCO,NTR-00201901151134190,False,"ronald ngala, zimmerman,githurai,kahawawest,northern bypass,ruiru, thika"
NTSA/RSN-0533,RUKAGINA 44 SACCO,NTR-00201908081513360,False,"ronald ngala, kiambu rd,nothern bypass,ruiru, thika"
NTSA/RSN-0533,RUKAGINA 44 SACCO,ADR-O68IMW2,False,"ronald ngala, githurai , kahawa west"
NTSA/RSN-0533,RUKAGINA 44 SACCO,ADR-6DBS97Z,False,"commercial, zimmerman, kahawawest, ruiru"
NTSA/RSN-0533,RUKAGINA 44 SACCO,ADR-WZ9SE62,False,"ronald ngala, zimmerman, kahawa west"
NTSA/RSN-0533,RUKAGINA 44 SACCO,ADR-537HBK9,False,"ronald ngala, kahawa west, githurai"
NTSA/RSN-0533,RUKAGINA 44 SACCO,ADR-A5ACKB9,False,"ronald ngala, kahawa west, zimmerman"
NTSA/RSN-0534,RUKINE TRAVELLERS SAVINGS AND CREDIT CO-OPERATVE SOCIETY LIMITED,NTR-00229,False,"nairobi, ruiru, thika"
NTSA/RSN-0534,RUKINE TRAVELLERS SAVINGS AND CREDIT CO-OPERATVE SOCIETY LIMITED,NTR-00202102171148440,False,"Ruiru, Nembu Kigongo Gitwe Gachika, Mundoro"
NTSA/RSN-0534,RUKINE TRAVELLERS SAVINGS AND CREDIT CO-OPERATVE SOCIETY LIMITED,NTR-00202107070954180,False,"Nairobi, thika ruiru nembu kigumo gitare gachika mundoro nyanduma gatamaiyu, kimende"
NTSA/RSN-0534,RUKINE TRAVELLERS SAVINGS AND CREDIT CO-OPERATVE SOCIETY LIMITED,NTR-00964,False,"nairobi, thika, ruiru, kigumo"
NTSA/RSN-0534,RUKINE TRAVELLERS SAVINGS AND CREDIT CO-OPERATVE SOCIETY LIMITED,ADR-EPJSJEL,False,"nairobi, thika , ruiru, gachika"
NTSA/RSN-0534,RUKINE TRAVELLERS SAVINGS AND CREDIT CO-OPERATVE SOCIETY LIMITED,,False,"Nairobi - Ruiru,Thika,Gatundu,Kiganjo,Mundoro,Githunguri,Kagwe,Nembu,Kigumo,Gitare,Gachika,Gatamaiyu,Nyanduma - kimende and back- Nairobi - Ruiru,Thika,Gatundu,Kiganjo,Mundoro,Githunguri,Kagwe,Nembu,Kigumo,Gitare,Gachika,Gatamaiyu,Nyanduma - kimende and back - Nairobi - Ruiru,Thika,Gatundu,Kiganjo,Mundoro,Githunguri,Kagwe,Nembu,Kigumo,Gitare,Gachika,Gatamaiyu,Nyanduma - kimende and back"
NTSA/RSN-0536,RUNKA SERVICES COOPERATIVE SAVINGS AND CREDIT SOCIETY LTD,NTR-00202006091055510,False,"Odeon, HighridgePanganiBypassGithogoroRuakaLimururdNdenderuKaruraWangigeKikuyuKiambuRuiruJujaJuja farm, Thika"
NTSA/RSN-0536,RUNKA SERVICES COOPERATIVE SAVINGS AND CREDIT SOCIETY LTD,NTR-001288,False,"Odeon, BypassGithogoroRuakaKarura gachie via waiyaki way kikuyu peponi rd banana kabuku limuru tigoni kimende kijabe ikinu githunguri kwa maiko rioki thome ngumba alsops kariobangi, thika"
NTSA/RSN-0536,RUNKA SERVICES COOPERATIVE SAVINGS AND CREDIT SOCIETY LTD,NTR-00201912270805250,False,"Odeon, HighridgePanganiBypassGithogoroRuakaLimuru rdNdenderuKaruraWanginge, Kikuyu"
NTSA/RSN-0536,RUNKA SERVICES COOPERATIVE SAVINGS AND CREDIT SOCIETY LTD,ADR-REOSLL9,False,"odeon, highridge, pangani, ruaka, ndenderu"
NTSA/RSN-0536,RUNKA SERVICES COOPERATIVE SAVINGS AND CREDIT SOCIETY LTD,ADR-MDMSAM9,False,"odeon, pangani, highridge, karura, rwaka, ndenderu"
NTSA/RSN-0536,RUNKA SERVICES COOPERATIVE SAVINGS AND CREDIT SOCIETY LTD,ADR-YM3SELZ,False,"odeon, bypass,githogoro,ruaka,karura, kikuyu"
NTSA/RSN-0536,RUNKA SERVICES COOPERATIVE SAVINGS AND CREDIT SOCIETY LTD,ADR-8LMSVOQ,False,"odeon, highridge, pangani, ndenderu"
NTSA/RSN-0536,RUNKA SERVICES COOPERATIVE SAVINGS AND CREDIT SOCIETY LTD,ADR-ZZJS2ZY,False,"odeon, ndenderu,highridge, pangani, ruaka"
NTSA/RSN-0537,RWAKEN INVESTMENTS LIMITED,NTR-001253,False,"within kenya, within kenya, within kenya"
NTSA/RSN-0537,RWAKEN INVESTMENTS LIMITED,NTR-00948,False,"nairobi, within, nairobi"
NTSA/RSN-0537,RWAKEN INVESTMENTS LIMITED,ADR-WZ9SW79,False,"within, , kenya"
NTSA/RSN-0537,RWAKEN INVESTMENTS LIMITED,ADR-537H6RY,False,railwaysmsardathiriverkitengela
NTSA/RSN-0537,RWAKEN INVESTMENTS LIMITED,ADR-A5ACLRV,True,"accra road, mombasa road, embakasi"
NTSA/RSN-0537,RWAKEN INVESTMENTS LIMITED,ADR-9AKFAMQ,False,"nairobi, within, within"
NTSA/RSN-02025,RWARE TRAVELLERS SACCO,NTR-00202101181115420,True,"Kangemi, Nyeri town, Ruringu"
NTSA/RSN-02025,RWARE TRAVELLERS SACCO,NTR-00202101181117300,True,"Kangemi, Nyeri town, Kamakwa"
NTSA/RSN-4063,SAFELINE MATATU SOCCO SOCIETY LIMITED,NTR-00201901070914160,False,"kenyatta, dagoretti,kikuyu, limuru"
NTSA/RSN-4063,SAFELINE MATATU SOCCO SOCIETY LIMITED,ADR-MDMSMR5,False,"railways, dagoreti, kikuyu, limuru"
NTSA/RSN-4063,SAFELINE MATATU SOCCO SOCIETY LIMITED,ADR-JY7S2EV,False,"nairobi, ndeiya, limuru"
NTSA/RSN-02033,SALTY BIZADA INVESTMENT LIMITED,ADR-WZ9SDQL,True,"Ronald Ngala, tom mboya moi avenue mombasa rd cabanas utawala ruai njiru umoja innercore jogoo rd lunga lunga bahati juja rd kariobangi eastleigh kariokor fig tree thika rd, Alsops"
NTSA/RSN-02033,SALTY BIZADA INVESTMENT LIMITED,ADR-537HQ72,True,"Ronald Ngala, tom mboya moi avenue mombasa rd cabanas utawala ruai njiru umoja innercore jogoo rd lunga lunga industrial area likoni bahati juja rd kariobangi eastleigh kariokor fig tree thika rd, Alsops"
NTSA/RSN-02033,SALTY BIZADA INVESTMENT LIMITED,ADR-A5ACPQM,True,"Umoja innecore, jogoo rd savannah Enterprise rd Imara Daima mombasa rd bunyala road upperhill Ngong rd Dagoretti corner Naivasha rd uthiru kangemi Waiyaki way Westlands Moi Avenue Ronald Ngala parklandsThika rd Eastern bypass RuiruThika, makongeni"
NTSA/RSN-02042,SALTY INVESTMENTS LIMITED,NTR-00202106141134550,False,"ongata rongai, bomas railways, Kitengela"
NTSA/RSN-02042,SALTY INVESTMENTS LIMITED,NTR-00202105240924590,False,"Railways, langata rdbomas ongata rongai, kitengela"
NTSA/RSN-02042,SALTY INVESTMENTS LIMITED,NTR-00202211071511110,False,"Ngong, Kiserian Rongai Gataka Rd Bomas Langata Railways Jogoo Rd Kangundo Rd Komarock via Umoja, Kitengela"
NTSA/RSN-6455,SALTY SUPPORTERS INVESTMENT LIMITED,NTR-00202101191051190,False,"Ronald Ngala, Fig tree Thika rd Alsops Outering rd Cabanas Utawala Ruai, Kangundo rd"
NTSA/RSN-6455,SALTY SUPPORTERS INVESTMENT LIMITED,NTR-00201812211111140,False,"ronald ngara, jogoo rd,umoja innercore,saika, mowlem"
NTSA/RSN-6455,SALTY SUPPORTERS INVESTMENT LIMITED,ADR-EPJS7D5,False,"ALSOLPS,, OUTERING ROAD,, CITY CABANAS AND BACK"
NTSA/RSN-6455,SALTY SUPPORTERS INVESTMENT LIMITED,ADR-2DVSPW3,False,"ALSOLPS,, DANDORA,, RUAI,, MALAA AND BACK"
NTSA/RSN-0547,SERIAN SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,NTR-00138,False,"kiserian, magadi road,langata road,mbagathi road,knh, railways"
NTSA/RSN-0547,SERIAN SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-MDMSM3A,False,"Railways, kiserian, Isinya"
NTSA/RSN-0547,SERIAN SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-YM3SLOL,False,"railways, mbagathi way,ongata rongai, kiserian"
NTSA/RSN-0547,SERIAN SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-8LMSODE,False,"railways, ongata rongai, kiserian"
NTSA/RSN-0547,SERIAN SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-ZZJSZ7R,False,"railways, kiserian, ongata rongai"
NTSA/RSN-0547,SERIAN SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-LZRSRJD,False,"nairobi, kiserian, magadi"
NTSA/RSN-0547,SERIAN SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-O68I8J6,False,"railways, kiserian,mbagathi way, ongata rongai"
NTSA/RSN-0547,SERIAN SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-6DBSLJV,False,"railways, kiserian,knh,mbagathi way, rongai"
NTSA/RSN-0547,SERIAN SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-WZ9S9R5,False,"railways, knh,mbagathi way,rongai, kiserian"
NTSA/RSN-0547,SERIAN SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-537HW8K,False,"railways, kiserian, ngong, Nairobi - Ngong via Karen - Kiserian and back"
NTSA/RSN-0547,SERIAN SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,,False,Nairobi - Ngong via Karen - Kiserian and back - Nairobi - Ngong via Karen - Kiserian and back
NTSA/RSN-0548,seven city shuttle limited,ADR-JY7SL62,True,"nairobi, athi river , kitengela, machakos"
NTSA/RSN-0548,seven city shuttle limited,ADR-POKSREA,True,"railways, machakos,athiriver, kitengela"
NTSA/RSN-01767,SINGLE LINE SERVICES LIMITED,NTR-00202109201132040,True,"katani, mlolongo mombasa rd hazina enterprise rd GPO ambassador, hakati"
NTSA/RSN-01767,SINGLE LINE SERVICES LIMITED,ADR-JY7S2Y8,False,"south b, gpo, ambassador, hazina estate"
NTSA/RSN-01767,SINGLE LINE SERVICES LIMITED,ADR-POKS52J,False,"south b, gpo, ambassador, hazina estate"
NTSA/RSN-01767,SINGLE LINE SERVICES LIMITED,ADR-VYASPYM,False,"bus station, south b, hazina"
NTSA/RSN-1900,SMOKE CITY SACCO LIMITED,NTR-001102,True,"Nairobi, Kitengela, Machakos, Makueni"
NTSA/RSN-1900,SMOKE CITY SACCO LIMITED,NTR-00381,True,"nairobi, machakos, Wote"
NTSA/RSN-1900,SMOKE CITY SACCO LIMITED,NTR-00202009301656280,True,"Nairobi, KitengelaKajiado, Namanga"
NTSA/RSN-1900,SMOKE CITY SACCO LIMITED,ADR-8LMS9RZ,True,"city cabanas, machakos, Wote"
NTSA/RSN-0563,SNOWBALL SACCO SOCIETY LTD,NTR-00138,False,"kiserian, magadi road,langata road,mbagathi road,knh, railways"
NTSA/RSN-0563,SNOWBALL SACCO SOCIETY LTD,NTR-00724,True,"Railways, KNH,, Mbagathi,, Langata road,, Rongai,, Kiserian,, Namanga and back"
NTSA/RSN-0563,SNOWBALL SACCO SOCIETY LTD,ADR-O68IMV7,True,"Railways, KNH ngong rd kawangware ndonyo karen kibera langata rd hardy gataka rd ongata rongai kiserian isinya namanga kitengela, Mombasa rd"
NTSA/RSN-0563,SNOWBALL SACCO SOCIETY LTD,ADR-6DBS9W7,False,"Railways, Athi River, Kitengela"
NTSA/RSN-0563,SNOWBALL SACCO SOCIETY LTD,ADR-WZ9SEWJ,False,"railways, knh,mbagathi way,rongai, kiserian"
NTSA/RSN-0563,SNOWBALL SACCO SOCIETY LTD,ADR-537HBBV,False,"railways, mbagathi way,ongata rongai, kiserian"
NTSA/RSN-0563,SNOWBALL SACCO SOCIETY LTD,ADR-A5ACKKE,False,"railways, ongata rongai, kiserian"
NTSA/RSN-0563,SNOWBALL SACCO SOCIETY LTD,ADR-9AKFJJV,False,"railways, kiserian, ongata rongai"
NTSA/RSN-019122,SONY CLASSIC SHUTTLE EAST AFRICA LIMITED,NTR-00202104201026350,False,"Juja, Ruiru Eastern bypass Commercial Kikuyu Mutarakwa Thigio Limuru Githunguri Kiambu Wangige, Ruaka"
NTSA/RSN-019122,SONY CLASSIC SHUTTLE EAST AFRICA LIMITED,NTR-00202104290903280,False,"Eastern by pass, Ruiru JujaRuaka Kiambu Githunguri Thigio Wangige Mutarakwa Limuru, kikuyu"
NTSA/RSN-019122,SONY CLASSIC SHUTTLE EAST AFRICA LIMITED,ADR-9AKFOOQ,False,"commercial, kiambu, githunguri"
NTSA/RSN-019122,SONY CLASSIC SHUTTLE EAST AFRICA LIMITED,NTR-00202104201026350,False,"Juja, Ruiru Eastern bypass Commercial Kikuyu Mutarakwa Thigio Limuru Githunguri Kiambu Wangige, Ruaka"
NTSA/RSN-019122,SONY CLASSIC SHUTTLE EAST AFRICA LIMITED,NTR-00202104290903280,False,"Eastern by pass, Ruiru JujaRuaka Kiambu Githunguri Thigio Wangige Mutarakwa Limuru, kikuyu"
NTSA/RSN-019122,SONY CLASSIC SHUTTLE EAST AFRICA LIMITED,ADR-9AKFOOQ,False,"commercial, kiambu, githunguri"
NTSA/RSN-0566,SOUTH B MATATU OWNERS SACCO SOCIETY LTD,NTR-00201910291437530,True,"Bus station, South b,Hazina,Mombasa rd, Machakos"
NTSA/RSN-0566,SOUTH B MATATU OWNERS SACCO SOCIETY LTD,NTR-00202105241245440,True,"Bus Station, mombasa rd south b south c jogoo rd eastleigh juja rd thika rd outering rd embakasi utawala kangundo rd ruai, Machakos"
NTSA/RSN-0566,SOUTH B MATATU OWNERS SACCO SOCIETY LTD,ADR-EPJSY5D,False,"bus station, hazina, south b"
NTSA/RSN-0566,SOUTH B MATATU OWNERS SACCO SOCIETY LTD,ADR-2DVS53V,False,"bus station, south b, hazina"
NTSA/RSN-0566,SOUTH B MATATU OWNERS SACCO SOCIETY LTD,ADR-K9BFV5A,False,"bus station, south b, hazina"
NTSA/RSN-0566,SOUTH B MATATU OWNERS SACCO SOCIETY LTD,ADR-7WRSZJL,False,"bus station, hazina, south b"
NTSA/RSN-02030,SOUTHLEIGH S LIMITED,ADR-537HQE2,True,"Ngara fig tree, Kariokor Juja rd GikombaEastleigh Kiambiu Jericho Buruburu Alsops Outering rd Cabanas Mombasa rd Nyayo round about Lusaka rd Likoni rd Muthurwa Jogoo rd Savannah Umoja Saika Mowlem Civil servants eastern bypass utawala, Kangundo rd"
NTSA/RSN-02030,SOUTHLEIGH S LIMITED,ADR-A5ACP5M,True,"Commercial, OTC south c south b enterprise rd ngara fig tree juja rd eastleigh alsops outering rd mombasa rd cabanas jogoo rd muthurwa lusaka rd likoni rd lungalunga rd umoja saika mowlem civil servant utawala eastern bypass kangundo rd jericho maringo greenspan kiambio gikomba buruburu mlolongo katani koma hills, Machakos"
NTSA/RSN-02030,SOUTHLEIGH S LIMITED,,True,"Commercial - Eastleigh,Jogoo rd,Buruburu,Jericho,Komarock,Spine rd,Saika,Umoja,Outering rd,Kangundo rd,Utawala,75 rd,Mombasa rd,South c,Mai Mahiu - Deep west and back- Commercial - Eastleigh,Jogoo rd,Buruburu,Jericho,Komarock,Spine rd,Saika,Umoja,Outering rd,Kangundo rd,Utawala,75 rd,Mombasa rd,South c,Mai Mahiu - Deep west and back - Commercial - Eastleigh,Jogoo rd,Buruburu,Jericho,Komarock,Spine rd,Saika,Umoja,Outering rd,Kangundo rd,Utawala,75 rd,Mombasa rd,South c,Mai Mahiu - Deep west and back"
NTSA/RSN-8117,SOUTHLEIGH SAVINGS AND CREDIT COOPERATIVE SOCIETY LIMITED,NTR-00202003161550390,False,"Kariokor, GikombaEastleighJerichoBuruburuOutering rdCabanasMombasa rdNyayo roundaboutLusaka rdMuthurwaJogoordSavannahUmoja, Saika"
NTSA/RSN-8117,SOUTHLEIGH SAVINGS AND CREDIT COOPERATIVE SOCIETY LIMITED,ADR-2DVSDV3,True,"Ngara fig tree, Kariokor Juja rd GikombaEastleigh Kiambiu Jericho Buruburu Alsops Outering rd Cabanas Mombasa rd Nyayo round about Lusaka rd Likoni rd Muthurwa Jogoo rd Savannah Umoja Saika Mowlem Civil servants eastern bypass utawala, Kangundo rd"
NTSA/RSN-8117,SOUTHLEIGH SAVINGS AND CREDIT COOPERATIVE SOCIETY LIMITED,ADR-K9BFZQY,False,"kariokor, gikomba,eastleigh,jericho,buruburu,outeringroad, cabanas"
NTSA/RSN-5361,SOWETAMU TRAVELLERS SACCO,NTR-00201911080923280,True,"Thika, Ruiru,Eastern Bypass,Mihango,Kayole junction,soweto,Tajmall,Cabanas,Machakos, Wote"
NTSA/RSN-5361,SOWETAMU TRAVELLERS SACCO,NTR-00133,True,"Kenol, Thika Ruiru Eastern Bypass Jogoo Rd Mihango Kayole Junction Soweto Taj mall Mombasa Rd Machakos Wote Kibwezi, Kitui"
NTSA/RSN-5361,SOWETAMU TRAVELLERS SACCO,NTR-001152,False,"isinya, kitengela athi river syokimau jkia utawala ruai malaa kangundo rd kangundo umoja innercore outering rd dandora kariobangi huruma buruburu jogoo rdkencom rongai kiserian ngong hardy knh kibera kawangware kikuyu waiyaki way thika rd, thika"
NTSA/RSN-5361,SOWETAMU TRAVELLERS SACCO,NTR-00201812271114480,True,"kayole junction, soweto,taj mall,cabanas,machakos, wote"
NTSA/RSN-5361,SOWETAMU TRAVELLERS SACCO,ADR-3ZQS3YE,True,"Thika, Ruiru Gatanga Njambini, Naivasha"
NTSA/RSN-0572,ST. MARYS TRANSPORT SACCO SOCIETY,NTR-00857,False,"NAIROBI, KISERIAN, MAGADI AND BACK"
NTSA/RSN-0572,ST. MARYS TRANSPORT SACCO SOCIETY,NTR-00202108060801500,True,"Bus Station, city stadium lusaka rd enterprise rd likoni rd jogoo rd kangundo rd via eastern bypass mombasa rd langata rd kungu karumba rd ngong rd karen dagoretti yaya centre limuru rd, Ruaka"
NTSA/RSN-0572,ST. MARYS TRANSPORT SACCO SOCIETY,NTR-0020181211134410497,False,"Bus station, Kencom,GPO,KNH,Adams arcade,Karen,Ngong,Matasia,Kiseriani,Rongai,Bomas,Langata road, Kiserian"
NTSA/RSN-0572,ST. MARYS TRANSPORT SACCO SOCIETY,NTR-00370,False,"bus station, kenyatta,mbagathi road,langata,otiende, st marys"
NTSA/RSN-0572,ST. MARYS TRANSPORT SACCO SOCIETY,NTR-00202007021132300,False,"Bus Station, KNHMbagathi WayLangataRongai, Kiserian"
NTSA/RSN-0572,ST. MARYS TRANSPORT SACCO SOCIETY,ADR-3ZQS2AL,False,"bus station, knh,mbagathi way, langata,otiende, st.marys hospital"
NTSA/RSN-0572,ST. MARYS TRANSPORT SACCO SOCIETY,ADR-JY7S73Z,False,"bus station, st marys,kenyatta,mbagathi road,langata, otiende"
NTSA/RSN-0572,ST. MARYS TRANSPORT SACCO SOCIETY,ADR-POKSKOO,False,"bus station, otiende,knh, mbagathi way, langata"
NTSA/RSN-0572,ST. MARYS TRANSPORT SACCO SOCIETY,ADR-VYASALA,False,"bus station, st.marys hospital,knh,mbagathi way, langata, otiende"
NTSA/RSN-0573,STAHITO  COMMUTER  SERVICES CO. LIMITED,NTR-00202105241240410,True,"Kitengela, mombasa rd cabanas eastern bypass kangundo rd ruai kamulu outering rd kwa njenga lungalunga rd likoni industrial area lusaka rd bus station/muthurwa railways mbagathi rd langata rd bomas jogoo rd eastleigh(biafra)alsops wangige ruaka ruiru via thika, Muranga"
NTSA/RSN-0573,STAHITO  COMMUTER  SERVICES CO. LIMITED,NTR-001405,True,"otc, industrial area,jogoo rd,likoni rd,mombasa rd, kitengela"
NTSA/RSN-0573,STAHITO  COMMUTER  SERVICES CO. LIMITED,NTR-00563,False,"bus station, lusaka road,enterprise road,industrial area,general motors, mukuru kwa njenga"
NTSA/RSN-0573,STAHITO  COMMUTER  SERVICES CO. LIMITED,ADR-YM3S8ML,True,"Muthurwa, Jogoo road Likoni road Industrial AreaLusaka rd mombasa roadKwa Njenga Kitengela City cabanas Eastern Bypass Kangundo rd Ruai Kamulu Outering rd Alsops Eastleigh(Biafra) Lungalunga, Bus station"
NTSA/RSN-0573,STAHITO  COMMUTER  SERVICES CO. LIMITED,ADR-8LMSMLE,True,"Kitengela, mombasa rd cabanas eastern bypass kangundo rd ruai kamulu outering rd kwa njenga lungalunga rd likoni industrial area lusaka rd bus station/muthurwa jogoo rd eastleigh(biafra)alsops wangige ruaka ruiru via thika, Muranga"
NTSA/RSN-0573,STAHITO  COMMUTER  SERVICES CO. LIMITED,ADR-ZZJSL6R,True,"muthurwa, jogoo road , likoni road, industrial area, mombasa road, kitengela"
NTSA/RSN-0573,STAHITO  COMMUTER  SERVICES CO. LIMITED,ADR-LZRSE8D,False,"railways, athi river, kitengela"
NTSA/RSN-0574,STARBUS COMPANY (K) LTD,NTR-0078,False,"odeon, westlands, kangemi"
NTSA/RSN-0574,STARBUS COMPANY (K) LTD,NTR-00202001071426110,False,"Odeon/Lagos rd, WestlandsWestlandsRedhill rdLink rdGigiriGachieKaruraGitaru rdWangigeKikuyu, Kangemi"
NTSA/RSN-0574,STARBUS COMPANY (K) LTD,NTR-0015,False,"uthiru, kawangware, yaya,ambassador, railways"
NTSA/RSN-0574,STARBUS COMPANY (K) LTD,ADR-2DVSROK,False,"odeon, westlandsuthiru, kinoo"
NTSA/RSN-0574,STARBUS COMPANY (K) LTD,ADR-K9BF68M,False,"railways, abambassador, kawangware, uthiru"
NTSA/RSN-0574,STARBUS COMPANY (K) LTD,ADR-7WRS93P,False,"odeon, westlands, kangemi, uthiru, kinoo"
NTSA/RSN-0574,STARBUS COMPANY (K) LTD,ADR-BQ9SQBV,False,"railways, uthiru,abambassador, kawangware"
NTSA/RSN-0574,STARBUS COMPANY (K) LTD,ADR-REOSZVQ,False,"odeon, kinoo, westlandsuthiru"
NTSA/RSN-0574,STARBUS COMPANY (K) LTD,ADR-MDMSJRE,False,"odeon, kangemi, westlands"
NTSA/RSN-0574,STARBUS COMPANY (K) LTD,ADR-YM3SBAV,False,"odeon, kangemi, stage87, muhuri road, dagoretti market junction"
NTSA/RSN-0574,STARBUS COMPANY (K) LTD,ADR-8LMSY6Y,True,"railways, ngong road, naivasha road, satellite , kabiria, uthiru"
NTSA/RSN-01754,SUMMA TRANSPORTERS SACCO LIMITED,ADR-A5AC276,False,"Ring road, NgaraGithuraiRuiruMwihokoThikaMakongeni, Kenol"
NTSA/RSN-01754,SUMMA TRANSPORTERS SACCO LIMITED,ADR-9AKFOW5,False,"githurai, mwihoko, ruiru, kenol"
NTSA/RSN-0579,SUNBIRD SERVICES LTD,NTR-00123,False,"Ronald Ngala, Zimmerman githurai kahawa west northern bypass outering rd eastern bypass ruiru, Thika"
NTSA/RSN-0579,SUNBIRD SERVICES LTD,NTR-00209,False,"odeon, githurai, kahawa west"
NTSA/RSN-0579,SUNBIRD SERVICES LTD,ADR-K9BFZ2J,True,"Mombasa, NairobiEmbuMaua via MeruNanyukiNyeriNyahururuNaivashaNakuruKisumu, Kakamega back"
NTSA/RSN-0579,SUNBIRD SERVICES LTD,ADR-7WRSO3A,False,"ronald ngala, zimmerman, kahawa west"
NTSA/RSN-0579,SUNBIRD SERVICES LTD,ADR-BQ9SMBK,False,"ronald ngala, githurai , kahawa west"
NTSA/RSN-0579,SUNBIRD SERVICES LTD,ADR-REOSYV5,False,"ronald ngala, kahawa west, githurai"
NTSA/RSN-0579,SUNBIRD SERVICES LTD,ADR-MDMSERP,False,"ronald ngala, kahawa west, zimmerman"
NTSA/RSN-0580,SUPER HIGHWAY 45 SACCO SOCIETY LTD,NTR-00202103101509460,True,"Cabanas, Eastern bypass Outerng rd Juja rd Nairobi Thika rd Mwhihoko Githurai Thika, Mwingi"
NTSA/RSN-0580,SUPER HIGHWAY 45 SACCO SOCIETY LTD,NTR-00415,False,"ronald ngara, thika road, githurai"
NTSA/RSN-0580,SUPER HIGHWAY 45 SACCO SOCIETY LTD,ADR-YM3SVQB,False,"nairobi, thika road, githurai"
NTSA/RSN-0580,SUPER HIGHWAY 45 SACCO SOCIETY LTD,ADR-8LMSJPV,False,"nairobi, thika road, githurai"
NTSA/RSN-0580,SUPER HIGHWAY 45 SACCO SOCIETY LTD,ADR-ZZJS9DZ,True,"nairobi, thika road, githurai, mwingi"
NTSA/RSN-0580,SUPER HIGHWAY 45 SACCO SOCIETY LTD,ADR-LZRSOZW,True,"ronald ngala, mwingi, githurai"
NTSA/RSN-0580,SUPER HIGHWAY 45 SACCO SOCIETY LTD,ADR-O68IVWP,True,"nairobi, mwingi,thika road, githurai"
NTSA/RSN-0580,SUPER HIGHWAY 45 SACCO SOCIETY LTD,ADR-6DBSW7Y,True,"railways, mwingi,thika road, githurai"
NTSA/RSN-0580,SUPER HIGHWAY 45 SACCO SOCIETY LTD,ADR-WZ9SW6P,True,"ronald ngala, githurai, thika, mwingi"
