pto_no,sacco,permit_id,route_hints,is_intercity,route_text,pto_name_raw
NTSA/RSN-0513,Prime Transcity,ADR-6DBSLZL,,False,"kayole, otc,jogoo road, muthurwa",prime  transcity limited
NTSA/RSN-0513,Prime Transcity,ADR-WZ9S9VL,,False,"kayole, gikomba, juja road",prime  transcity limited
NTSA/RSN-0516,QUE Services,NTR-00731,,False,"huruma, eeastleigh, lunga lunga",QUE SERVICES SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0516,QUE Services,ADR-K9BFBEY,,True,"Huruma, Eastleigh, Jogoo road, Likoni road, Lunga lunga, Outering road, Green span, Cabanas Terminus, Mombasa rd",QUE SERVICES SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0516,QUE Services,ADR-7WRS27O,,True,"Huruma, Eastleigh, Jogoo roadlusaka rd enterprise rd, Likoni road, Lunga lunga, Outering road kangundo rd kamulu, Green span, Cabanas Terminus, Mombasa rd",QUE SERVICES SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0516,QUE Services,ADR-BQ9SZ77,,False,"huruma, eastleigh, jogoo road, likoni road, lunga lunga",QUE SERVICES SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0516,QUE Services,ADR-REOSO8Z,,False,"huruma, lunga lunga,eastleigh, jogoo road, likoni road",QUE SERVICES SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0516,QUE Services,ADR-MDMSMKA,,False,"huruma, lunga lunga, eeastleigh",QUE SERVICES SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0516,QUE Services,ADR-YM3SLVL,,False,"huruma, ronald ngala,juja, ngara",QUE SERVICES SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0516,QUE Services,ADR-8LMSOJE,,False,"huruma, ronald ngala,joskasaga, kariokor",QUE SERVICES SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-02043,RAJ Safaris,NTR-00202106161128210,,False,"Railways, ngong rd kibera yaya kawangware dagoretti, kabiria",RAJ SAFARIS LIMITED
NTSA/RSN-02043,RAJ Safaris,NTR-00202107081548470,,True,"tom mboya, mombasa rd utawala eastern bypass kamakis railways via thika rdngong rd kibera yaya kawangware dagoretti, kabiria",RAJ SAFARIS LIMITED
NTSA/RSN-02043,RAJ Safaris,NTR-0077,,True,"Tom Mboya, Mombasa RdUtawala Eastern Bypass Kamakis Railways via Thika Rd Kibera Yaya Kawangware Dagoretti Kabiria Rongai Ngong Kiserian Isinya, Kitengela",RAJ SAFARIS LIMITED
NTSA/RSN-4328,Rasasi,NTR-00201911081222270,,False,"Bus station, Nyayo stadium,Langata,St marys,Rongai,Kiserian,Ngong,Karen,Dagoretti corner,Knh,Kileleshwa,Westlands,Museum road,Limuru rd, Ruaka",rasasi travellers limited
NTSA/RSN-4328,Rasasi,NTR-00370,,False,"bus station, kenyatta,mbagathi road,langata,otiende, st marys",rasasi travellers limited
NTSA/RSN-4328,Rasasi,NTR-00201903041604540,,False,"bus station, nyayo stadium,rongai,kiserian,ngong,karen,dagoretti corner, kenyatta hospital",rasasi travellers limited
NTSA/RSN-4328,Rasasi,NTR-00201901141206210,,False,"nyayo stadium, rongai,kiserian,ngong,karen,dagoreti corner, kenyatta hospital",rasasi travellers limited
NTSA/RSN-4328,Rasasi,ADR-POKSO32,,False,"bus station, knh,mbagathi way, langata,otiende, st.marys hospital",rasasi travellers limited
NTSA/RSN-0523,Rembo Shuttle Savings AND Credit,NTR-00202008111552550,,False,"Athi River, KitengelaKataniJoskaKangundo road, Koma Bus Park",REMBO SHUTTLE SAVINGS AND CREDIT SACCO LTD
NTSA/RSN-0523,Rembo Shuttle Savings AND Credit,NTR-001098,,True,"railways, athi river, kitengela, machakos",REMBO SHUTTLE SAVINGS AND CREDIT SACCO LTD
NTSA/RSN-0523,Rembo Shuttle Savings AND Credit,NTR-001104,,True,"railways, kitengela, athi river, machakos",REMBO SHUTTLE SAVINGS AND CREDIT SACCO LTD
NTSA/RSN-0523,Rembo Shuttle Savings AND Credit,NTR-00202008171333500,,False,"Cabanas, Kangundo road Ruai, Komarock stage",REMBO SHUTTLE SAVINGS AND CREDIT SACCO LTD
NTSA/RSN-0523,Rembo Shuttle Savings AND Credit,NTR-00202008210840050,,False,"Railways, Athi River Kitengela, Kajiado",REMBO SHUTTLE SAVINGS AND CREDIT SACCO LTD
NTSA/RSN-0523,Rembo Shuttle Savings AND Credit,NTR-0020160526151433,,True,"Railways, Jogoo rd Cabanas Kitengela Kajiado Athi River Machakos Katani Kangundo road Ruai Joska, Koma bus",REMBO SHUTTLE SAVINGS AND CREDIT SACCO LTD
NTSA/RSN-0523,Rembo Shuttle Savings AND Credit,ADR-8LMSEKM,,True,"Railways, Kitengela Kajiado Athi River Machakos Katani Cabanas Kangundo road Ruai Joska, Koma bus",REMBO SHUTTLE SAVINGS AND CREDIT SACCO LTD
NTSA/RSN-0523,Rembo Shuttle Savings AND Credit,ADR-ZZJSQ8V,,False,"railways, athi river, kitengela",REMBO SHUTTLE SAVINGS AND CREDIT SACCO LTD
NTSA/RSN-0523,Rembo Shuttle Savings AND Credit,ADR-LZRSWDO,,True,"railways, athiriver,kitengela, machakos",REMBO SHUTTLE SAVINGS AND CREDIT SACCO LTD
NTSA/RSN-0523,Rembo Shuttle Savings AND Credit,ADR-O68I2KM,,True,"railways, athiriver, kitengela, machakos",REMBO SHUTTLE SAVINGS AND CREDIT SACCO LTD
NTSA/RSN-0523,Rembo Shuttle Savings AND Credit,ADR-6DBS8YD,,False,"railways, kitengela, athi river",REMBO SHUTTLE SAVINGS AND CREDIT SACCO LTD
NTSA/RSN-0523,Rembo Shuttle Savings AND Credit,ADR-WZ9SL29,,True,"railways, machakos,athiriver, kitengela",REMBO SHUTTLE SAVINGS AND CREDIT SACCO LTD
NTSA/RSN-0523,Rembo Shuttle Savings AND Credit,ADR-537HYLY,,True,"railways, machakos,athiriver, kitengela",REMBO SHUTTLE SAVINGS AND CREDIT SACCO LTD
NTSA/RSN-0523,Rembo Shuttle Savings AND Credit,ADR-A5AC2MV,,True,"railways, kitengela, athiriver, machakos",REMBO SHUTTLE SAVINGS AND CREDIT SACCO LTD
NTSA/RSN-1912,Risen Company,NTR-00202009101618560,,False,"Umoja innercore, KomarockSavannahOutering rdEmbakasiCabanasMombasa rdIndustrial areaEastern bypassUtawalaKangundo rdRuaiKomarock rdJuja rdEastleighJogoo rdMumias rdThika rdKahawa westCommercialRailwaysLangata rdOngata RongaiKiserianNgongKaren, Ngong rd",RISEN COMPANY LIMITED
NTSA/RSN-1912,Risen Company,NTR-00417,,True,"Subukia, Njoro Molo Mau Narok Kitale Eldoret Muhoroni Kericho Kakamega Kapsabet Malaba Bungoma Webuye Kisumu Kisii Narok Nakuru Nairobi Kangundo, Machakos",RISEN COMPANY LIMITED
NTSA/RSN-1912,Risen Company,NTR-00202211071526240,,True,"Kitui, KibweziMachakosKajiadoKangundoKangundo Rd NairobiKiambuThikaMurangaEmbuNyeriMeruNyahururuSubukiaNyandaruaNakuruNjoroMau -NarokKisiiMuhoroniKerichoKisumuBusiaMalabaKakamegaBungomaWebuyeEldoret, kitale",RISEN COMPANY LIMITED
NTSA/RSN-1912,Risen Company,ADR-BQ9SPKR,44,True,"Shauri moyo, Jogoo rd Buruburu outering civil servant Umoja Kangundo rd kayole Soweto Komarock Savannah Embakasi Industrial area Eastern Bypass Mombasa rd Ktani Syokimau Mlolongo Kajiado Athi river Machakos Kangundo Outering rd Juja rd Eastleigh Kabirea SatelliteNrb Upperhill Moi Avenue Community Westlands Parklands Forest rd Thika rd Zimmerman 44 Kahawa West Ruiru, Thika(Makongeni)",RISEN COMPANY LIMITED
NTSA/RSN-1912,Risen Company,ADR-REOSBDD,,True,"Shauri moyo, Jogoo rd Buruburu Outering rdKangundo rd Umoja Innercore KomarockSavannah Embakasi Industrial Area Mombasa rd Katani Athi river Kitengela Eastern BypassUtawala KangundoKomarockrd Juja rd Eastleigh Thika rd ZimmermanKahawa WestJuja Commercial Langatard Mbagathi rd Ongata Rongai Karen Yaya Ngong rdKenyatta Community.GPO Moi Avenue, Railway",RISEN COMPANY LIMITED
NTSA/RSN-1912,Risen Company,ADR-MDMSOW2,,True,"Shauri moyo, Jogoo rd Buruburu Outering rdKangundo rd Umoja Innercore KomarockSavannah Embakasi Industrial Area Mombasa rd Katani Athi river Kitengela Eastern BypassUtawala KangundoKomarockrd Juja rd Eastleigh Thika rd ZimmermanKahawa WestJuja Commercial Langatard Mbagathi rd Ongata Rongai Kiserian Ngong Karen Yaya Ngong rdKenyatta Community.GPO Moi Avenue, Railway",RISEN COMPANY LIMITED
NTSA/RSN-1912,Risen Company,ADR-YM3S5Z2,44,True,"Ronald Ngala, Jogoo rd Shauri Moyo Buruburu outering civil servant Umoja Kangundo rd kayole Soweto Komarock Savannah Embakasi Industrial area Eastern Bypass Mombasa rd Katani Syokimau Mlolongo Kajiado Athi river Machakos Kangundo Outering rd Juja rd Eastleigh Kabirea Satellite Nrb Upperhill Moi Avenue Community Westlands Parklands Forest rd Thika rd Zimmerman 44 Kahawa West Ruiru, Thika (Makongeni)",RISEN COMPANY LIMITED
NTSA/RSN-1912,Risen Company,ADR-8LMS9A3,44,True,"Ronald Ngala, Tom Mboya Jogoo rd Shauri Moyo Buruburu outering civil servant Umoja Kangundo rd kayole Soweto Komarock Savannah Embakasi Industrial area Eastern Bypass Mombasa rd Katani Syokimau Mlolongo Kajiado Athi river Machakos Kangundo Outering rd Juja rd Eastleigh Kabiria Satellite Nrb Upperhill Moi Avenue Community Westlands Parklands Forest rd Thika rd Zimmerman 44 Kahawa West Ruiru, Thika (Makongeni)",RISEN COMPANY LIMITED
NTSA/RSN-1912,Risen Company,ADR-ZZJSRPE,44,True,"Ronald Ngala, Jogoo rd Shauri Moyo Buruburu outering civil servant Umoja Kangundo rd kayole Soweto Komarock Savannah Embakasi Industrial area Eastern Bypass Mombasa rd Katani Syokimau Mlolongo Kajiado Athi river Machakos Kangundo Outering rd Juja rd Eastleigh Kabirea Satellite Nrb Upperhill Moi Avenue Community Kikuyu Westlands Parklands Forest rd Thika rd Kasarani Mwiki Zimmerman 44 Kahawa West Ruiru, Thika (Makongeni)",RISEN COMPANY LIMITED
NTSA/RSN-1912,Risen Company,,44,True,"Ronald ngala - Komarock, Embakasi,Kayole, Soweto ,Umoja, Buru buru,imara daima, outering, civil servant , juja rd, eastleigh, bus station, tom mboya ,Mfangano street/Lane, Industrial area,Mombasa rd, Utawala, Eastern by pass,Kangundo, Machakos, Kitengela, Athiriver,Katani, Syokimau,Ngong rd, Karen, Ngong, Ongata Rongai, Kabiria, Yaya, Kawangware, Ngumo, Mbagathi way, Langata, satellite,GPO,upper hill, KNH, Moi avenue, Ambassadeur, Community, Commercial,Accra rd, Temple road, Westlands, Kikuyu,parklands,forest rd,thika rd, Kasarani,Mwiki, Zimmerman,44 kahawa west,Ruiru,Juja,Thika - makongeni and back- Ronald ngala - Komarock, Embakasi,Kayole, Soweto ,Umoja, Buru buru,imara daima, outering, civil servant , juja rd, eastleigh, bus station, tom mboya ,Mfangano street/Lane, Industrial area,Mombasa rd, Utawala, Eastern by pass,Kangundo, Machakos, Kitengela, Athiriver,Katani, Syokimau,Ngong rd, Karen, Ngong, Ongata Rongai, Kabiria, Yaya, Kawangware, Ngumo, Mbagathi way, Langata, satellite,GPO,upper hill, KNH, Moi avenue, Ambassadeur, Community, Commercial,Accra rd, Temple road, Westlands, Kikuyu,parklands,forest rd,thika rd, Kasarani,Mwiki, Zimmerman,44 kahawa west,Ruiru,Juja,Thika - makongeni and back - Ronald ngala - Komarock, Embakasi,Kayole, Soweto ,Umoja, Buru buru,imara daima, outering, civil servant , juja rd, eastleigh, bus station, tom mboya ,Mfangano street/Lane, Industrial area,Mombasa rd, Utawala, Eastern by pass,Kangundo, Machakos, Kitengela, Athiriver,Katani, Syokimau,Ngong rd, Karen, Ngong, Ongata Rongai, Kabiria, Yaya, Kawangware, Ngumo, Mbagathi way, Langata, satellite,GPO,upper hill, KNH, Moi avenue, Ambassadeur, Community, Commercial,Accra rd, Temple road, Westlands, Kikuyu,parklands,forest rd,thika rd, Kasarani,Mwiki, Zimmerman,44 kahawa west,Ruiru,Juja,Thika - makongeni and back",RISEN COMPANY LIMITED
NTSA/RSN-0527,ROG,NTR-00201911291552040,,False,"Nairobi Cbd, Bus stationLangata shopping centreVia Langata rd, Otiende",ROG TRAVELLERS SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0527,ROG,NTR-00202107071442490,,False,"Gikomba, eastleigh umoja buruburu jerusalem, kimathi estate",ROG TRAVELLERS SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0527,ROG,NTR-00776,,True,"Gill House, Jogoo Rd Buruburu Umoja Outering Rd Juja Rd Ojijo Rd via Westlands Mombasa Rd City Cabanas, Pipeline",ROG TRAVELLERS SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0527,ROG,NTR-00202203011351100,,True,"Gill House, Jogoo Rd Donholm Savanna Greenspan Buruburu Umoja Kangundo Rd Outering Rd Juja Rd Ojijo Rd via Westlands Mombasa Rd City Cabanas, Pipeline",ROG TRAVELLERS SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0527,ROG,ADR-DB3TOO5,,True,"Gill House, Jogoo Rd DonholmSavanna GreenspanBuruburuUmojaOutering Rd Juja Rd Ojijo Rd via Westlands Mombasa Rd City Cabanas, Pipeline",ROG TRAVELLERS SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0527,ROG,ADR-3ZQS22L,,False,"gill house, jogoo road,buruburu, outering",ROG TRAVELLERS SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0527,ROG,ADR-JY7S77Z,,False,"luthuli avenue, kariokor, eastleigh",ROG TRAVELLERS SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0527,ROG,ADR-POKSKKO,,False,"gillhouse, muthurwa,jogoo road,buruburu, civilservant",ROG TRAVELLERS SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0527,ROG,ADR-VYASAAA,,False,"gill house, outering,jogoo road, buruburu",ROG TRAVELLERS SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0527,ROG,ADR-Q5LCLLB,,False,"gillhouse, civilservant,muthurwa,jogoo road, buruburu",ROG TRAVELLERS SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0527,ROG,ADR-EPJSJJL,,False,"luthuli avenue, eastleigh, kariokor",ROG TRAVELLERS SAVINGS AND CREDIT COOPERATIVE SOCIETY LTD
NTSA/RSN-0529,Rongao Saving AND Credit,NTR-0095,,False,"railways, rongai,kiserian, ngong",RONGAO SAVING AND CREDIT COOPERATIVE SOCIETY LIMITED
NTSA/RSN-0529,Rongao Saving AND Credit,NTR-00138,,False,"kiserian, magadi road,langata road,mbagathi road,knh, railways",RONGAO SAVING AND CREDIT COOPERATIVE SOCIETY LIMITED
NTSA/RSN-0529,Rongao Saving AND Credit,ADR-LZRSR32,,False,"railways, mbagathi way,ongata rongai, kiserian",RONGAO SAVING AND CREDIT COOPERATIVE SOCIETY LIMITED
NTSA/RSN-0529,Rongao Saving AND Credit,ADR-O68I8LQ,,False,"ngong, kiserian, magandi",RONGAO SAVING AND CREDIT COOPERATIVE SOCIETY LIMITED
NTSA/RSN-0529,Rongao Saving AND Credit,ADR-6DBSLD2,,False,"railways, ngong,rongai, kiserian",RONGAO SAVING AND CREDIT COOPERATIVE SOCIETY LIMITED
NTSA/RSN-0529,Rongao Saving AND Credit,ADR-WZ9S937,,False,"nairobi, kiserian, magadi",RONGAO SAVING AND CREDIT COOPERATIVE SOCIETY LIMITED
NTSA/RSN-0529,Rongao Saving AND Credit,ADR-537HWO8,,False,"railways, kiserian,mbagathi way, ongata rongai",RONGAO SAVING AND CREDIT COOPERATIVE SOCIETY LIMITED
NTSA/RSN-0529,Rongao Saving AND Credit,ADR-A5AC875,,False,"kiserian, railways,magadi road,langata road,mbagathi road, knh",RONGAO SAVING AND CREDIT COOPERATIVE SOCIETY LIMITED
NTSA/RSN-0529,Rongao Saving AND Credit,ADR-9AKFRWK,,False,"railways, knh,mbagathi way,rongai, kiserian",RONGAO SAVING AND CREDIT COOPERATIVE SOCIETY LIMITED
NTSA/RSN-0529,Rongao Saving AND Credit,ADR-DB3TO35,,False,"railways, ongata rongai, kiserian",RONGAO SAVING AND CREDIT COOPERATIVE SOCIETY LIMITED
NTSA/RSN-0532,Royal Swift Express,NTR-00202002051608010,,False,"Embakasi, Jogoo rdMombasa rdCabanasOutering rdAlsops, Accra rd",ROYAL SWIFT EXPRESS LIMITED
NTSA/RSN-0532,Royal Swift Express,ADR-6DBSW36,,True,"accra rd, mombasa rd cabanas outering rdembakasi likoni rdenterprise rd jogoo rd juja rdthika rd mathare north, Alsops",ROYAL SWIFT EXPRESS LIMITED
NTSA/RSN-0532,Royal Swift Express,ADR-WZ9SW8K,,True,"accra rd, mombasa rd cabanas Kitengela outering rd embakasi Kangundo Rd Utawala Eastern Bypass likoni rd enterprise rd jogoo rd Muranga Rd juja rd thika rd mathare north, Alsops",ROYAL SWIFT EXPRESS LIMITED
NTSA/RSN-0532,Royal Swift Express,ADR-537H6PR,,False,"accra rd, jogoo rd, embakasi",ROYAL SWIFT EXPRESS LIMITED
NTSA/RSN-0532,Royal Swift Express,ADR-A5ACLY6,,False,"emabakasi, jogoo road, accra road",ROYAL SWIFT EXPRESS LIMITED
NTSA/RSN-0532,Royal Swift Express,ADR-9AKFAB5,,True,"accra road, mombasa road, embakasi",ROYAL SWIFT EXPRESS LIMITED
NTSA/RSN-0532,Royal Swift Express,ADR-DB3TBLD,,False,"emabakasi, accra road, jogoo road",ROYAL SWIFT EXPRESS LIMITED
NTSA/RSN-0533,Rukagina 44,NTR-00202107221159520,44,False,"Commercial, Ronald ngala Zimmermankiambugithuraikahawa westoutering roadnorthern bypasseastern bypassruiruthika, Makongeni",RUKAGINA 44 SACCO
NTSA/RSN-0533,Rukagina 44,NTR-00201901151134190,44,False,"ronald ngala, zimmerman,githurai,kahawawest,northern bypass,ruiru, thika",RUKAGINA 44 SACCO
NTSA/RSN-0533,Rukagina 44,NTR-00201908081513360,44,False,"ronald ngala, kiambu rd,nothern bypass,ruiru, thika",RUKAGINA 44 SACCO
NTSA/RSN-0533,Rukagina 44,ADR-O68IMW2,44,False,"ronald ngala, githurai , kahawa west",RUKAGINA 44 SACCO
NTSA/RSN-0533,Rukagina 44,ADR-6DBS97Z,44,False,"commercial, zimmerman, kahawawest, ruiru",RUKAGINA 44 SACCO
NTSA/RSN-0533,Rukagina 44,ADR-WZ9SE62,44,False,"ronald ngala, zimmerman, kahawa west",RUKAGINA 44 SACCO
NTSA/RSN-0533,Rukagina 44,ADR-537HBK9,44,False,"ronald ngala, kahawa west, githurai",RUKAGINA 44 SACCO
NTSA/RSN-0533,Rukagina 44,ADR-A5ACKB9,44,False,"ronald ngala, kahawa west, zimmerman",RUKAGINA 44 SACCO
NTSA/RSN-0534,Rukine Savings AND Credit Co-operatve Society,NTR-00229,,False,"nairobi, ruiru, thika",RUKINE TRAVELLERS SAVINGS AND CREDIT CO-OPERATVE SOCIETY LIMITED
NTSA/RSN-0534,Rukine Savings AND Credit Co-operatve Society,NTR-00202102171148440,,False,"Ruiru, Nembu Kigongo Gitwe Gachika, Mundoro",RUKINE TRAVELLERS SAVINGS AND CREDIT CO-OPERATVE SOCIETY LIMITED
NTSA/RSN-0534,Rukine Savings AND Credit Co-operatve Society,NTR-00202107070954180,,False,"Nairobi, thika ruiru nembu kigumo gitare gachika mundoro nyanduma gatamaiyu, kimende",RUKINE TRAVELLERS SAVINGS AND CREDIT CO-OPERATVE SOCIETY LIMITED
NTSA/RSN-0534,Rukine Savings AND Credit Co-operatve Society,NTR-00964,,False,"nairobi, thika, ruiru, kigumo",RUKINE TRAVELLERS SAVINGS AND CREDIT CO-OPERATVE SOCIETY LIMITED
NTSA/RSN-0534,Rukine Savings AND Credit Co-operatve Society,ADR-EPJSJEL,,False,"nairobi, thika , ruiru, gachika",RUKINE TRAVELLERS SAVINGS AND CREDIT CO-OPERATVE SOCIETY LIMITED
NTSA/RSN-0534,Rukine Savings AND Credit Co-operatve Society,,,False,"Nairobi - Ruiru,Thika,Gatundu,Kiganjo,Mundoro,Githunguri,Kagwe,Nembu,Kigumo,Gitare,Gachika,Gatamaiyu,Nyanduma - kimende and back- Nairobi - Ruiru,Thika,Gatundu,Kiganjo,Mundoro,Githunguri,Kagwe,Nembu,Kigumo,Gitare,Gachika,Gatamaiyu,Nyanduma - kimende and back - Nairobi - Ruiru,Thika,Gatundu,Kiganjo,Mundoro,Githunguri,Kagwe,Nembu,Kigumo,Gitare,Gachika,Gatamaiyu,Nyanduma - kimende and back",RUKINE TRAVELLERS SAVINGS AND CREDIT CO-OPERATVE SOCIETY LIMITED
NTSA/RSN-0536,Runka Services,NTR-00202006091055510,,False,"Odeon, HighridgePanganiBypassGithogoroRuakaLimururdNdenderuKaruraWangigeKikuyuKiambuRuiruJujaJuja farm, Thika",RUNKA SERVICES COOPERATIVE SAVINGS AND CREDIT SOCIETY LTD
NTSA/RSN-0536,Runka Services,NTR-001288,,False,"Odeon, BypassGithogoroRuakaKarura gachie via waiyaki way kikuyu peponi rd banana kabuku limuru tigoni kimende kijabe ikinu githunguri kwa maiko rioki thome ngumba alsops kariobangi, thika",RUNKA SERVICES COOPERATIVE SAVINGS AND CREDIT SOCIETY LTD
NTSA/RSN-0536,Runka Services,NTR-00201912270805250,,False,"Odeon, HighridgePanganiBypassGithogoroRuakaLimuru rdNdenderuKaruraWanginge, Kikuyu",RUNKA SERVICES COOPERATIVE SAVINGS AND CREDIT SOCIETY LTD
NTSA/RSN-0536,Runka Services,ADR-REOSLL9,,False,"odeon, highridge, pangani, ruaka, ndenderu",RUNKA SERVICES COOPERATIVE SAVINGS AND CREDIT SOCIETY LTD
NTSA/RSN-0536,Runka Services,ADR-MDMSAM9,,False,"odeon, pangani, highridge, karura, rwaka, ndenderu",RUNKA SERVICES COOPERATIVE SAVINGS AND CREDIT SOCIETY LTD
NTSA/RSN-0536,Runka Services,ADR-YM3SELZ,,False,"odeon, bypass,githogoro,ruaka,karura, kikuyu",RUNKA SERVICES COOPERATIVE SAVINGS AND CREDIT SOCIETY LTD
NTSA/RSN-0536,Runka Services,ADR-8LMSVOQ,,False,"odeon, highridge, pangani, ndenderu",RUNKA SERVICES COOPERATIVE SAVINGS AND CREDIT SOCIETY LTD
NTSA/RSN-0536,Runka Services,ADR-ZZJS2ZY,,False,"odeon, ndenderu,highridge, pangani, ruaka",RUNKA SERVICES COOPERATIVE SAVINGS AND CREDIT SOCIETY LTD
NTSA/RSN-0537,Rwaken Investments,NTR-001253,,False,"within kenya, within kenya, within kenya",RWAKEN INVESTMENTS LIMITED
NTSA/RSN-0537,Rwaken Investments,NTR-00948,,False,"nairobi, within, nairobi",RWAKEN INVESTMENTS LIMITED
NTSA/RSN-0537,Rwaken Investments,ADR-WZ9SW79,,False,"within, , kenya",RWAKEN INVESTMENTS LIMITED
NTSA/RSN-0537,Rwaken Investments,ADR-537H6RY,,False,railwaysmsardathiriverkitengela,RWAKEN INVESTMENTS LIMITED
NTSA/RSN-0537,Rwaken Investments,ADR-A5ACLRV,,True,"accra road, mombasa road, embakasi",RWAKEN INVESTMENTS LIMITED
NTSA/RSN-0537,Rwaken Investments,ADR-9AKFAMQ,,False,"nairobi, within, within",RWAKEN INVESTMENTS LIMITED
NTSA/RSN-02025,Rware,NTR-00202101181115420,,True,"Kangemi, Nyeri town, Ruringu",RWARE TRAVELLERS SACCO
NTSA/RSN-02025,Rware,NTR-00202101181117300,,True,"Kangemi, Nyeri town, Kamakwa",RWARE TRAVELLERS SACCO
NTSA/RSN-4063,Safeline Matatu Socco Society,NTR-00201901070914160,,False,"kenyatta, dagoretti,kikuyu, limuru",SAFELINE MATATU SOCCO SOCIETY LIMITED
NTSA/RSN-4063,Safeline Matatu Socco Society,ADR-MDMSMR5,,False,"railways, dagoreti, kikuyu, limuru",SAFELINE MATATU SOCCO SOCIETY LIMITED
NTSA/RSN-4063,Safeline Matatu Socco Society,ADR-JY7S2EV,,False,"nairobi, ndeiya, limuru",SAFELINE MATATU SOCCO SOCIETY LIMITED
NTSA/RSN-02033,Salty Bizada Investment,ADR-WZ9SDQL,,True,"Ronald Ngala, tom mboya moi avenue mombasa rd cabanas utawala ruai njiru umoja innercore jogoo rd lunga lunga bahati juja rd kariobangi eastleigh kariokor fig tree thika rd, Alsops",SALTY BIZADA INVESTMENT LIMITED
NTSA/RSN-02033,Salty Bizada Investment,ADR-537HQ72,,True,"Ronald Ngala, tom mboya moi avenue mombasa rd cabanas utawala ruai njiru umoja innercore jogoo rd lunga lunga industrial area likoni bahati juja rd kariobangi eastleigh kariokor fig tree thika rd, Alsops",SALTY BIZADA INVESTMENT LIMITED
NTSA/RSN-02033,Salty Bizada Investment,ADR-A5ACPQM,,True,"Umoja innecore, jogoo rd savannah Enterprise rd Imara Daima mombasa rd bunyala road upperhill Ngong rd Dagoretti corner Naivasha rd uthiru kangemi Waiyaki way Westlands Moi Avenue Ronald Ngala parklandsThika rd Eastern bypass RuiruThika, makongeni",SALTY BIZADA INVESTMENT LIMITED
NTSA/RSN-02042,Salty Investments,NTR-00202106141134550,,False,"ongata rongai, bomas railways, Kitengela",SALTY INVESTMENTS LIMITED
NTSA/RSN-02042,Salty Investments,NTR-00202105240924590,,False,"Railways, langata rdbomas ongata rongai, kitengela",SALTY INVESTMENTS LIMITED
NTSA/RSN-02042,Salty Investments,NTR-00202211071511110,,False,"Ngong, Kiserian Rongai Gataka Rd Bomas Langata Railways Jogoo Rd Kangundo Rd Komarock via Umoja, Kitengela",SALTY INVESTMENTS LIMITED
NTSA/RSN-6455,Salty Supporters Investment,NTR-00202101191051190,,False,"Ronald Ngala, Fig tree Thika rd Alsops Outering rd Cabanas Utawala Ruai, Kangundo rd",SALTY SUPPORTERS INVESTMENT LIMITED
NTSA/RSN-6455,Salty Supporters Investment,NTR-00201812211111140,,False,"ronald ngara, jogoo rd,umoja innercore,saika, mowlem",SALTY SUPPORTERS INVESTMENT LIMITED
NTSA/RSN-6455,Salty Supporters Investment,ADR-EPJS7D5,,False,"ALSOLPS,, OUTERING ROAD,, CITY CABANAS AND BACK",SALTY SUPPORTERS INVESTMENT LIMITED
NTSA/RSN-6455,Salty Supporters Investment,ADR-2DVSPW3,,False,"ALSOLPS,, DANDORA,, RUAI,, MALAA AND BACK",SALTY SUPPORTERS INVESTMENT LIMITED
NTSA/RSN-0547,Serian,NTR-00138,,False,"kiserian, magadi road,langata road,mbagathi road,knh, railways",SERIAN SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0547,Serian,ADR-MDMSM3A,,False,"Railways, kiserian, Isinya",SERIAN SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0547,Serian,ADR-YM3SLOL,,False,"railways, mbagathi way,ongata rongai, kiserian",SERIAN SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0547,Serian,ADR-8LMSODE,,False,"railways, ongata rongai, kiserian",SERIAN SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
